"probe_id"	"symbol"
"144434"	"10508468"	"Tmem234"
"144442"	"10508479"	"Ptp4a2"
"144448"	"10508486"	"Gm10571"
"144449"	"10508488"	"Gm23845"
"144450"	"10508490"	"Gm12966"
"144451"	"10508492"	"Spocd1"
"144458"	"10508500"	"Adgrb2"
"144490"	"10508533"	"Col16a1"
"144563"	"10508608"	"Pef1"
"144568"	"10508614"	"Fabp3"
"144572"	"10508619"	"Pum1"
"144597"	"10508645"	"Snord85"
"144598"	"10508647"	"---"
"144599"	"10508649"	"Gm23711"
"144600"	"10508651"	"Sdc3"
"144611"	"10508663"	"Laptm5"
"144623"	"10508676"	"Matn1"
"144632"	"10508686"	"Mecr"
"144642"	"10508697"	"Srsf4"
"144651"	"10508707"	"Tmem200b"
"144652"	"10508709"	"Gm10300"
"144653"	"10508711"	"Taf12"
"144660"	"10508719"	"Snora16a"
"144661"	"10508721"	"---"
"144662"	"10508723"	"---"
"144663"	"10508725"	"Gm23055"
"144664"	"10508727"	"Dnajc8"
"144670"	"10508734"	"Ptafr"
"144672"	"10508737"	"Eya3"
"144693"	"10508759"	"Rpa2"
"144703"	"10508770"	"Gm13033"
"144704"	"10508772"	"Fgr"
"144719"	"10508788"	"Ahdc1"
"144727"	"10508797"	"Gm26615"
"144729"	"10508800"	"Gm3579"
"144733"	"10508805"	"Wasf2"
"144746"	"10508819"	"---"
"144755"	"10508829"	"Map3k6"
"144785"	"10508860"	"Slc9a1"
"144803"	"10508879"	"Fam46b"
"144806"	"10508883"	"Kdf1"
"144809"	"10508887"	"Nr0b2"
"144813"	"10508892"	"Gpatch3"
"144821"	"10508901"	"Gpn2"
"144826"	"10508907"	"---"
"144827"	"10508909"	"Zfp683"
"144833"	"10508917"	"Aim1l"
"144851"	"10508936"	"Ubxn11"
"144867"	"10508953"	"Trim63"
"144874"	"10508961"	"Slc30a2"
"144884"	"10508972"	"Gm5589"
"144885"	"10508974"	"Pafah2"
"144896"	"10508986"	"Stmn1"
"144901"	"10508992"	"Paqr7"
"144904"	"10508996"	"Aunip"
"144907"	"10509002"	"Rhd"
"144918"	"10509014"	"Rsrp1"
"144926"	"10509023"	"Syf2"
"144932"	"10509030"	"Runx3"
"144940"	"10509039"	"Stpg1"
"144949"	"10509049"	"1700029M20Rik"
"144952"	"10509053"	"Ifnlr1"
"144960"	"10509063"	"Il22ra1"
"144967"	"10509071"	"Il22ra1"
"144968"	"10509073"	"Myom3"
"145005"	"10509113"	"Srsf10"
"145013"	"10509122"	"Cnr2"
"145017"	"10509127"	"Fuca1"
"145026"	"10509137"	"Hmgcl"
"145035"	"10509147"	"Gale"
"145048"	"10509161"	"Gm13007"
"145049"	"10509163"	"Id3"
"145053"	"10509168"	"E2f2"
"145062"	"10509178"	"Asap3"
"145087"	"10509204"	"Tcea3"
"145100"	"10509218"	"Zfp46"
"145109"	"10509228"	"Hnrnpr"
"145118"	"10509238"	"Htr1d"
"145123"	"10509244"	"---"
"145124"	"10509246"	"Luzp1"
"145130"	"10509253"	"4930549C01Rik"
"145132"	"10509256"	"Lactbl1"
"145142"	"10509267"	"Wnt4"
"145147"	"10509273"	"Wnt4"
"145148"	"10509275"	"Rpl31-ps10"
"145149"	"10509277"	"1700013G24Rik"
"145151"	"10509280"	"Hspg2"
"145249"	"10509379"	"Usp48"
"145279"	"10509410"	"Rap1gap"
"145309"	"10509441"	"Ece1"
"145330"	"10509463"	"Eif4g3"
"145366"	"10509500"	"Hp1bp3"
"145379"	"10509514"	"---"
"145390"	"10509526"	"Kif17"
"145405"	"10509542"	"Ddost"
"145417"	"10509557"	"AB041806"
"145419"	"10509560"	"Rpl38-ps1"
"145420"	"10509562"	"Mul1"
"145425"	"10509568"	"Camk2n1"
"145427"	"10509571"	"Pla2g2c"
"145432"	"10509577"	"Pla2g2d"
"145438"	"10509584"	"Pla2g2a"
"145443"	"10509590"	"Pla2g2e"
"145448"	"10509596"	"Rnf186"
"145452"	"10509601"	"Tmco4"
"145470"	"10509620"	"Capzb"
"145484"	"10509635"	"Akr7a5"
"145493"	"10509645"	"---"
"145623"	"10509777"	"Iffo2"
"145635"	"10509790"	"Aldh4a1"
"145655"	"10509811"	"Tas1r2"
"145663"	"10509820"	"Rcc2"
"145680"	"10509838"	"Padi2"
"145697"	"10509856"	"Gm26226"
"145698"	"10509858"	"Sdhb"
"145707"	"10509868"	"Atp13a2"
"145739"	"10509901"	"Mfap2"
"145747"	"10509910"	"Spata21"
"145763"	"10509927"	"4921514A10Rik"
"145765"	"10509930"	"Fbxo42"
"145775"	"10509941"	"Rsg1"
"145780"	"10509947"	"Arhgef19"
"145797"	"10509965"	"Epha2"
"145814"	"10509985"	"Fam131c"
"145820"	"10509992"	"Hspb7"
"145825"	"10509998"	"Zbtb17"
"145845"	"10510019"	"B330016D10Rik"
"145847"	"10510022"	"AI507597"
"145849"	"10510025"	"Agmat"
"145857"	"10510034"	"Casp9"
"145869"	"10510047"	"Tmem51os1"
"145871"	"10510050"	"Gm13038"
"145873"	"10510053"	"Lrrc38"
"145875"	"10510056"	"Pramel1"
"145879"	"10510061"	"Pramef8"
"145885"	"10510068"	"---"
"145888"	"10510072"	"---"
"145891"	"10510076"	"---"
"145895"	"10510081"	"BC080695"
"145897"	"10510084"	"Gm13023"
"145902"	"10510090"	"Gm13103"
"145904"	"10510093"	"Pramel4"
"145910"	"10510100"	"Gm13102"
"145915"	"10510106"	"Oog2"
"145920"	"10510112"	"---"
"145924"	"10510117"	"Pramef12os"
"145926"	"10510120"	"9430007A20Rik"
"145930"	"10510125"	"Gm13127"
"145931"	"10510127"	"Gm13177"
"145932"	"10510129"	"Dhrs3"
"145944"	"10510142"	"Smarca5-ps"
"145945"	"10510144"	"Gm13212"
"145949"	"10510150"	"Gm13212"
"145956"	"10510159"	"Gm13242"
"145958"	"10510162"	"Gm13244"
"145960"	"10510165"	"Gm13238"
"145961"	"10510167"	"---"
"145963"	"10510170"	"---"
"145964"	"10510172"	"Gm13237"
"145967"	"10510176"	"Gm13034"
"145968"	"10510178"	"Gm13051"
"145980"	"10510191"	"Zfp600"
"145982"	"10510194"	"Gm13170"
"145984"	"10510197"	"Gm13169"
"145987"	"10510201"	"Gm13150"
"145997"	"10510212"	"Gm13153"
"145999"	"10510215"	"Gm13139"
"146002"	"10510219"	"Gm13146"
"146003"	"10510221"	"Gm42368"
"146005"	"10510225"	"---"
"146006"	"10510227"	"---"
"146008"	"10510230"	"Gm13152"
"146015"	"10510239"	"Gm16503"
"146016"	"10510241"	"Gm13154"
"146026"	"10510252"	"Gm13137"
"146027"	"10510254"	"Fv1"
"146028"	"10510256"	"2510039O18Rik"
"146031"	"10510260"	"Nppb"
"146035"	"10510265"	"Nppa"
"146039"	"10510270"	"Mthfr"
"146054"	"10510286"	"Mad2l2"
"146065"	"10510299"	"Fbxo2"
"146070"	"10510305"	"Mtor"
"146129"	"10510365"	"Exosc10"
"146154"	"10510391"	"Srm"
"146161"	"10510399"	"Masp2"
"146174"	"10510413"	"Gm572"
"146182"	"10510422"	"Casz1"
"146204"	"10510445"	"---"
"146205"	"10510447"	"Casz1"
"146208"	"10510452"	"Dffa"
"146217"	"10510462"	"Trmt112-ps2"
"146218"	"10510464"	"Lzic"
"146226"	"10510473"	"Ctnnbip1"
"146233"	"10510482"	"Clstn1"
"146255"	"10510505"	"n-R5s193"
"146256"	"10510507"	"Mir34a"
"146257"	"10510509"	"Gpr157"
"146263"	"10510516"	"Slc2a5"
"146278"	"10510532"	"Slc2a7"
"146291"	"10510546"	"Eno1"
"146296"	"10510552"	"Rere"
"146317"	"10510574"	"Errfi1"
"146322"	"10510580"	"Tnfrsf9"
"146333"	"10510592"	"Gm23405"
"146334"	"10510594"	"Uts2"
"146340"	"10510602"	"LOC102631977"
"146341"	"10510604"	"Dnajc11"
"146360"	"10510624"	"Klhl21"
"146364"	"10510629"	"Nol9"
"146377"	"10510643"	"Plekhg5"
"146400"	"10510668"	"Tnfrsf25"
"146412"	"10510681"	"Hes2"
"146417"	"10510687"	"Acot7"
"146429"	"10510700"	"Gpr153"
"146436"	"10510708"	"Icmt"
"146447"	"10510720"	"Rpl22"
"146451"	"10510725"	"Chd5"
"146492"	"10510767"	"Nphp4"
"146528"	"10510804"	"Gm833"
"146532"	"10510809"	"A430005L14Rik"
"146536"	"10510814"	"Cep104"
"146557"	"10510836"	"Lrrc47"
"146564"	"10510844"	"Wrap73"
"146578"	"10510859"	"Megf6"
"146579"	"10510861"	"Megf6"
"146589"	"10510874"	"Megf6"
"146590"	"10510876"	"Megf6"
"146591"	"10510878"	"Megf6"
"146592"	"10510880"	"Megf6"
"146593"	"10510882"	"Megf6"
"146594"	"10510884"	"Megf6"
"146595"	"10510886"	"Megf6"
"146616"	"10510910"	"B230104I21Rik"
"146619"	"10510914"	"Ttc34"
"146627"	"10510923"	"Mmel1"
"146653"	"10510950"	"Hes5"
"146659"	"10510957"	"Pank4"
"146681"	"10510980"	"Gm10564"
"146682"	"10510982"	"Pex10"
"146690"	"10510991"	"Morn1"
"146705"	"10511007"	"Faap20"
"146711"	"10511017"	"Cfap74"
"146735"	"10511042"	"---"
"146754"	"10511062"	"Tmem52"
"146759"	"10511069"	"Gnb1"
"146773"	"10511084"	"Nadk"
"146786"	"10511099"	"Slc35e2"
"146799"	"10511113"	"Cdk11b"
"146821"	"10511136"	"B930041F14Rik"
"146823"	"10511139"	"Ssu72"
"146829"	"10511146"	"Atad3aos"
"146831"	"10511149"	"Mrpl20"
"146837"	"10511156"	"Ccnl2"
"146855"	"10511175"	"Aurkaip1"
"146859"	"10511180"	"Mxra8"
"146868"	"10511190"	"Dvl1"
"146883"	"10511207"	"Cpsf3l"
"146901"	"10511226"	"Acap3"
"146926"	"10511252"	"Ube2j2"
"146931"	"10511258"	"Fam132a"
"146941"	"10511269"	"Sdf4"
"146953"	"10511282"	"Tnfrsf4"
"146960"	"10511290"	"Tnfrsf18"
"146967"	"10511298"	"9430015G10Rik"
"146977"	"10511309"	"Rnf223"
"146978"	"10511311"	"Tmem68"
"146987"	"10511321"	"9430025C20Rik"
"146990"	"10511325"	"Rps20"
"146994"	"10511330"	"Mos"
"146996"	"10511333"	"Plag1"
"147004"	"10511342"	"Uba52"
"147006"	"10511345"	"Sdr16c5"
"147013"	"10511353"	"Sdr16c6"
"147022"	"10511363"	"Penk"
"147024"	"10511366"	"Gm11780"
"147025"	"10511368"	"Impad1"
"147031"	"10511375"	"Cyp7a1"
"147037"	"10511382"	"Nsmaf"
"147068"	"10511414"	"---"
"147069"	"10511416"	"Tox"
"147081"	"10511429"	"Car8"
"147093"	"10511442"	"Gm11799"
"147094"	"10511444"	"Gm11810"
"147095"	"10511446"	"Asph"
"147131"	"10511484"	"Gm24152"
"147132"	"10511486"	"4930448K20Rik"
"147135"	"10511490"	"---"
"147136"	"10511496"	"Gm11814"
"147137"	"10511498"	"Plekhf2"
"147139"	"10511501"	"Ndufaf6"
"147147"	"10511510"	"Ints8"
"147177"	"10511541"	"Dpy19l4"
"147195"	"10511560"	"Esrp1"
"147211"	"10511577"	"Gm11833"
"147213"	"10511580"	"Pdp1"
"147218"	"10511586"	"Gm10604"
"147219"	"10511588"	"Tmem67"
"147247"	"10511617"	"Fam92a"
"147258"	"10511629"	"Gm11826"
"147259"	"10511631"	"Slc26a7"
"147278"	"10511651"	"Lrrc69"
"147287"	"10511661"	"Otud6b"
"147290"	"10511665"	"Necab1"
"147303"	"10511679"	"Decr1"
"147315"	"10511692"	"---"
"147316"	"10511694"	"Osgin2"
"147324"	"10511703"	"Ripk2"
"147339"	"10511719"	"Gm23975"
"147340"	"10511725"	"Gm11868"
"147341"	"10511727"	"Cnbd1"
"147347"	"10511734"	"Cnbd1"
"147351"	"10511739"	"Cpne3"
"147366"	"10511755"	"Wwp1"
"147389"	"10511779"	"Atp6v0d2"
"147398"	"10511789"	"Nkain3"
"147403"	"10511795"	"Prdm13"
"147409"	"10511803"	"Tstd3"
"147413"	"10511808"	"4930528A17Rik"
"147414"	"10511810"	"Pou3f2"
"147415"	"10511812"	"Pou3f2"
"147416"	"10511814"	"1700025O08Rik"
"147418"	"10511817"	"Klhl32"
"147419"	"10511819"	"Klhl32"
"147431"	"10511832"	"C230012O17Rik"
"147433"	"10511835"	"Fhl5"
"147440"	"10511843"	"Ufl1"
"147461"	"10511865"	"Gm11893"
"147463"	"10511868"	"Gm24977"
"147464"	"10511870"	"Fut9"
"147470"	"10511877"	"Gm24042"
"147471"	"10511879"	"Gm11895"
"147472"	"10511881"	"Manea"
"147476"	"10511886"	"Bhmt-ps1"
"147477"	"10511888"	"Gng2-ps1"
"147478"	"10511890"	"---"
"147479"	"10511892"	"Gm25705"
"147480"	"10511894"	"Gm26254"
"147481"	"10511896"	"---"
"147482"	"10511898"	"Gja10"
"147484"	"10511901"	"Ankrd6"
"147505"	"10511923"	"Pm20d2"
"147516"	"10511935"	"Pnrc1"
"147519"	"10511939"	"Spaca1"
"147529"	"10511950"	"Gm12754"
"147530"	"10511952"	"Orc3"
"147552"	"10511975"	"Slc35a1"
"147560"	"10511984"	"Cfap206"
"147574"	"10511999"	"Gm136"
"147579"	"10512005"	"Smim8"
"147583"	"10512011"	"Zfp292"
"147592"	"10512022"	"Mob3b"
"147593"	"10512024"	"Mob3b"
"147598"	"10512030"	"3110043O21Rik"
"147611"	"10512044"	"Lingo2"
"147623"	"10512057"	"Gm12369"
"147624"	"10512059"	"Lingo2"
"147625"	"10512061"	"---"
"147626"	"10512063"	"Gm25581"
"147627"	"10512065"	"Gm12387"
"147628"	"10512067"	"Ddx58"
"147648"	"10512088"	"Topors"
"147652"	"10512093"	"Ndufb6"
"147656"	"10512098"	"Aptx"
"147668"	"10512111"	"Smu1"
"147681"	"10512125"	"---"
"147684"	"10512129"	"B4galt1"
"147690"	"10512136"	"Bag1"
"147698"	"10512145"	"Aqp7"
"147708"	"10512156"	"Aqp3"
"147716"	"10512165"	"Nol6"
"147745"	"10512195"	"Ubap2"
"147775"	"10512226"	"Dcaf12"
"147784"	"10512236"	"Kif24"
"147798"	"10512251"	"AI464131"
"147800"	"10512254"	"1110017D15Rik"
"147810"	"10512265"	"Fam219a"
"147818"	"10512274"	"Enho"
"147822"	"10512279"	"Cntfr"
"147830"	"10512288"	"Rpp25l"
"147832"	"10512291"	"Dctn3"
"147840"	"10512301"	"Arid3c"
"147846"	"10512308"	"Sigmar1"
"147852"	"10512315"	"Ccl27a"
"147858"	"10512322"	"---"
"147862"	"10512327"	"---"
"147866"	"10512334"	"---"
"147881"	"10512356"	"---"
"147896"	"10512372"	"---"
"147900"	"10512377"	"---"
"147906"	"10512384"	"Fam205c"
"147912"	"10512391"	"Vcp"
"147931"	"10512411"	"Fancg"
"147950"	"10512431"	"Pigo"
"147961"	"10512443"	"Stoml2"
"147968"	"10512451"	"Fam214b"
"147979"	"10512463"	"---"
"147980"	"10512465"	"Fam166b"
"147984"	"10512470"	"Cd72"
"147993"	"10512480"	"Sit1"
"147999"	"10512487"	"Rmrp"
"148000"	"10512489"	"Arhgef39"
"148009"	"10512499"	"Tpm2"
"148023"	"10512514"	"Tln1"
"148080"	"10512574"	"Gba2"
"148099"	"10512594"	"Msmp"
"148102"	"10512598"	"Spag8"
"148109"	"10512606"	"Hint2"
"148114"	"10512612"	"Fam221b"
"148121"	"10512621"	"Olfr70"
"148125"	"10512626"	"Olfr71"
"148126"	"10512628"	"Olfr159"
"148127"	"10512630"	"Olfr29-ps1"
"148128"	"10512632"	"Olfr156"
"148132"	"10512637"	"Olfr157"
"148134"	"10512640"	"Gne"
"148146"	"10512653"	"Gm22706"
"148147"	"10512655"	"Rnf38"
"148160"	"10512669"	"Pax5"
"148170"	"10512680"	"Gm12463"
"148171"	"10512682"	"Zbtb5"
"148176"	"10512688"	"Fbxo10"
"148188"	"10512701"	"Tomm5"
"148190"	"10512704"	"Exosc3"
"148194"	"10512709"	"Slc25a51"
"148198"	"10512714"	"Shb"
"148204"	"10512721"	"Igfbpl1"
"148210"	"10512728"	"Tstd2"
"148220"	"10512739"	"Xpa"
"148227"	"10512747"	"Trmo"
"148236"	"10512757"	"Hemgn"
"148244"	"10512766"	"Trim14"
"148251"	"10512774"	"Coro2a"
"148267"	"10512791"	"Tbc1d2"
"148282"	"10512807"	"Gabbr2"
"148301"	"10512827"	"Gm568"
"148303"	"10512830"	"Anks6"
"148319"	"10512847"	"Alg2"
"148322"	"10512851"	"Erp44"
"148337"	"10512867"	"Tex10"
"148353"	"10512884"	"Gm24573"
"148354"	"10512886"	"Acnat2"
"148359"	"10512892"	"Acnat1"
"148361"	"10512895"	"Baat"
"148366"	"10512901"	"Mrpl50"
"148368"	"10512904"	"Aldob"
"148378"	"10512915"	"Tmem246"
"148381"	"10512919"	"Grin3a"
"148391"	"10512930"	"Ppp3r2"
"148395"	"10512935"	"Amd-ps4"
"148396"	"10512937"	"Gm22042"
"148397"	"10512939"	"Vma21-ps"
"148398"	"10512941"	"Olfr273"
"148401"	"10512945"	"Olfr272"
"148402"	"10512947"	"Olfr271-ps1"
"148403"	"10512949"	"Abca1"
"148452"	"10512999"	"AI427809"
"148454"	"10513002"	"Rps15a-ps8"
"148455"	"10513006"	"Gm12513"
"148456"	"10513008"	"Klf4"
"148463"	"10513016"	"Actl7b"
"148466"	"10513020"	"Ikbkap"
"148506"	"10513061"	"Ctnnal1"
"148526"	"10513082"	"Tmem245"
"148544"	"10513101"	"Mir32"
"148545"	"10513103"	"Frrs1l"
"148553"	"10513112"	"Epb41l4b"
"148578"	"10513139"	"Ptpn3"
"148579"	"10513141"	"Ptpn3"
"148580"	"10513143"	"Ptpn3"
"148581"	"10513145"	"Ptpn3"
"148586"	"10513152"	"Ptpn3"
"148587"	"10513154"	"Ptpn3"
"148588"	"10513156"	"Ptpn3"
"148589"	"10513158"	"Ptpn3"
"148590"	"10513160"	"Ptpn3"
"148591"	"10513162"	"Ptpn3"
"148592"	"10513164"	"Ptpn3"
"148593"	"10513166"	"Ptpn3"
"148607"	"10513181"	"Gm12537"
"148610"	"10513186"	"Gm12538"
"148611"	"10513188"	"Gm12526"
"148612"	"10513190"	"D630039A03Rik"
"148616"	"10513195"	"Txn1"
"148620"	"10513200"	"Txndc8"
"148627"	"10513208"	"Svep1"
"148674"	"10513256"	"Lpar1"
"148682"	"10513266"	"Olfr267"
"148683"	"10513268"	"AI314180"
"148734"	"10513320"	"Ptgr1"
"148745"	"10513332"	"AI481877"
"148771"	"10513360"	"Rpsa-ps11"
"148772"	"10513362"	"Susd1"
"148789"	"10513381"	"Ptbp3"
"148804"	"10513397"	"Inip"
"148810"	"10513404"	"Gm12542"
"148811"	"10513406"	"Slc46a2"
"148816"	"10513412"	"Mup4"
"148823"	"10513420"	"---"
"148830"	"10513428"	"Mup2"
"148838"	"10513437"	"---"
"148852"	"10513455"	"---"
"148861"	"10513467"	"Mup13"
"148865"	"10513472"	"Mup14"
"148880"	"10513497"	"Mup14"
"148886"	"10513504"	"Mup16"
"148893"	"10513512"	"Mup16"
"148894"	"10513514"	"---"
"148900"	"10513521"	"---"
"148907"	"10513529"	"Mup3"
"148913"	"10513538"	"Mup21"
"148918"	"10513544"	"Zfp37"
"148924"	"10513551"	"Fkbp15"
"148955"	"10513583"	"Cdc26"
"148958"	"10513587"	"Rnf183"
"148962"	"10513592"	"Wdr31"
"148973"	"10513604"	"Hdhd3"
"148976"	"10513608"	"Alad"
"148989"	"10513622"	"Pole3"
"148996"	"10513630"	"Ambp"
"149006"	"10513641"	"Kif12"
"149030"	"10513666"	"Akna"
"149055"	"10513692"	"Whrn"
"149075"	"10513715"	"1700018C11Rik"
"149081"	"10513722"	"Tnfsf15"
"149086"	"10513729"	"Tnfsf8"
"149093"	"10513737"	"Rpl17-ps4"
"149094"	"10513739"	"Tnc"
"149123"	"10513770"	"Gm11218"
"149126"	"10513776"	"Astn2"
"149152"	"10513803"	"Hmgb1-rs18"
"149153"	"10513805"	"Brinp1"
"149165"	"10513818"	"Stmn1"
"149168"	"10513822"	"Gm11224"
"149169"	"10513824"	"Cdk5rap2"
"149210"	"10513867"	"Cdk5rap2"
"149211"	"10513869"	"Megf9"
"149219"	"10513878"	"Rps18-ps1"
"149220"	"10513880"	"LOC102634852"
"149223"	"10513884"	"Tle1"
"149250"	"10513912"	"Aldoart1"
"149251"	"10513914"	"Gm11487"
"149254"	"10513918"	"Gm11485"
"149255"	"10513920"	"Gm11488"
"149256"	"10513922"	"Rasef"
"149276"	"10513943"	"Rasef"
"149277"	"10513945"	"2310002L09Rik"
"149283"	"10513952"	"Tmem261"
"149285"	"10513955"	"Gm22864"
"149286"	"10513957"	"Ptprd"
"149328"	"10514000"	"Mpdz"
"149374"	"10514047"	"Gm22402"
"149375"	"10514049"	"Nfib"
"149379"	"10514054"	"Nfib"
"149394"	"10514070"	"2310067E19Rik"
"149395"	"10514072"	"Zdhhc21"
"149405"	"10514083"	"Cer1"
"149409"	"10514088"	"Frem1"
"149448"	"10514128"	"Ttc39b"
"149452"	"10514133"	"Ttc39b"
"149474"	"10514156"	"Gm23412"
"149475"	"10514158"	"Psip1"
"149489"	"10514173"	"Gm10154"
"149490"	"10514175"	"Gm25899"
"149491"	"10514177"	"Bnc2"
"149498"	"10514187"	"---"
"149499"	"10514189"	"---"
"149502"	"10514193"	"Gm25811"
"149503"	"10514195"	"Saxo1"
"149508"	"10514201"	"Haus6"
"149525"	"10514219"	"Scarna8"
"149526"	"10514221"	"Plin2"
"149537"	"10514233"	"Rps6"
"149543"	"10514240"	"Slc24a2"
"149557"	"10514255"	"Mllt3"
"149575"	"10514275"	"Hacd4"
"149584"	"10514285"	"Ifnb1"
"149587"	"10514289"	"Ifna15"
"149589"	"10514292"	"Ifna14"
"149592"	"10514296"	"Ifna9"
"149593"	"10514298"	"Mrpl48-ps"
"149594"	"10514300"	"Ifna12"
"149597"	"10514304"	"C87499"
"149601"	"10514309"	"Ifna13"
"149604"	"10514313"	"Ifna16"
"149605"	"10514315"	"Ifna2"
"149606"	"10514317"	"Ifnab"
"149607"	"10514319"	"Klhl9"
"149610"	"10514323"	"Gm16686"
"149611"	"10514325"	"Gm10583"
"149612"	"10514327"	"Gm10582"
"149613"	"10514329"	"Gm10581"
"149614"	"10514331"	"Gm10580"
"149615"	"10514333"	"4930553M12Rik"
"149616"	"10514335"	"Ifne"
"149618"	"10514338"	"---"
"149619"	"10514340"	"Cdkn2a"
"149625"	"10514347"	"Cdkn2b"
"149627"	"10514350"	"---"
"149628"	"10514352"	"Elavl2"
"149641"	"10514366"	"Gm12669"
"149642"	"10514368"	"Gapdh"
"149647"	"10514374"	"---"
"149649"	"10514377"	"Izumo3"
"149654"	"10514383"	"Gm12666"
"149658"	"10514390"	"Gm12642"
"149659"	"10514392"	"Tusc1"
"149662"	"10514396"	"Gm23443"
"149663"	"10514398"	"Caap1"
"149669"	"10514405"	"Plaa"
"149684"	"10514421"	"Lrrc19"
"149691"	"10514429"	"Eqtn"
"149702"	"10514441"	"Mysm1"
"149721"	"10514461"	"Gm12703"
"149723"	"10514464"	"Gm12704"
"149724"	"10514466"	"Jun"
"149730"	"10514473"	"Gm29064"
"149731"	"10514475"	"9530080O11Rik"
"149733"	"10514478"	"Cyp2j13"
"149745"	"10514491"	"Cyp2j12"
"149753"	"10514500"	"Cyp2j11"
"149762"	"10514510"	"Cyp2j6"
"149771"	"10514520"	"Cyp2j9"
"149782"	"10514532"	"Cyp2j5"
"149793"	"10514544"	"Gm12695"
"149804"	"10514556"	"Gm10192"
"149805"	"10514558"	"Gm12696"
"149807"	"10514561"	"E130114P18Rik"
"149813"	"10514568"	"Tm2d1"
"149820"	"10514576"	"Kank4"
"149831"	"10514588"	"I0C0044D17Rik"
"149832"	"10514590"	"Dock7"
"149884"	"10514645"	"Gm12852"
"149885"	"10514647"	"Gm12683"
"149887"	"10514650"	"Itgb3bp"
"149894"	"10514658"	"Ccdc50-ps"
"149897"	"10514662"	"Gm10577"
"149898"	"10514666"	"Gm22100"
"149899"	"10514668"	"Jak1"
"149927"	"10514697"	"---"
"149928"	"10514699"	"B020004J07Rik"
"149930"	"10514702"	"C130073F10Rik"
"149933"	"10514706"	"Gm12799"
"149934"	"10514708"	"Insl5"
"149938"	"10514713"	"Wdr78"
"149956"	"10514732"	"Slc35d1"
"149974"	"10514751"	"4921539E11Rik"
"149985"	"10514763"	"C8a"
"150000"	"10514779"	"Prkaa2"
"150009"	"10514789"	"Gm12722"
"150010"	"10514791"	"Pcsk9"
"150024"	"10514806"	"Bsnd"
"150032"	"10514815"	"Tmem61"
"150034"	"10514818"	"Lexm"
"150045"	"10514830"	"Ttc4"
"150056"	"10514842"	"Mroh7"
"150078"	"10514865"	"Acot11"
"150096"	"10514884"	"Mrpl37"
"150103"	"10514892"	"Tceanc2"
"150106"	"10514896"	"Tceanc2"
"150111"	"10514902"	"Lrrc42"
"150120"	"10514912"	"Dio1"
"150126"	"10514919"	"Dmrtb1"
"150130"	"10514924"	"Gm12906"
"150131"	"10514926"	"Lrp8os2"
"150134"	"10514930"	"Lrp8os1"
"150136"	"10514933"	"Cpt2"
"150141"	"10514939"	"Podn"
"150157"	"10514956"	"Scp2"
"150171"	"10514971"	"Zyg11a"
"150184"	"10514985"	"Zyg11b"
"150201"	"10515003"	"Fam159a"
"150204"	"10515007"	"Gpx7"
"150208"	"10515012"	"Prpf38a"
"150221"	"10515028"	"Zfyve9"
"150238"	"10515046"	"Btf3l4"
"150240"	"10515049"	"A730015C16Rik"
"150241"	"10515051"	"Osbpl9"
"150261"	"10515072"	"Rnf11"
"150268"	"10515080"	"4930522H14Rik"
"150273"	"10515086"	"9630013D21Rik"
"150276"	"10515090"	"Cdkn2c"
"150280"	"10515095"	"Elavl4"
"150295"	"10515111"	"n-R5s191"
"150296"	"10515113"	"---"
"150297"	"10515115"	"Slc5a9"
"150313"	"10515132"	"---"
"150314"	"10515134"	"Skint9"
"150321"	"10515142"	"Gm24099"
"150322"	"10515144"	"Skint10"
"150331"	"10515154"	"Gm12816"
"150332"	"10515156"	"Gm12818"
"150334"	"10515159"	"Foxd2"
"150336"	"10515162"	"Foxe3"
"150337"	"10515164"	"Cmpk1"
"150340"	"10515168"	"Cyp4x1"
"150352"	"10515181"	"Cyp4a28-ps"
"150356"	"10515187"	"Cyp4a14"
"150368"	"10515201"	"Cyp4b1"
"150377"	"10515211"	"Tex38"
"150378"	"10515213"	"Dmbx1"
"150384"	"10515220"	"---"
"150405"	"10515242"	"Nsun4"
"150415"	"10515253"	"Uqcrh"
"150418"	"10515257"	"Rad54l"
"150437"	"10515277"	"Lurap1"
"150439"	"10515282"	"Tspan1"
"150449"	"10515293"	"Llph-ps1"
"150450"	"10515295"	"Mast2"
"150480"	"10515326"	"Tmem69"
"150488"	"10515335"	"C530005A16Rik"
"150489"	"10515337"	"Nasp"
"150503"	"10515352"	"Akr1a1"
"150513"	"10515363"	"Mmachc"
"150517"	"10515368"	"Toe1"
"150526"	"10515378"	"Hpdl"
"150530"	"10515383"	"Rpl36-ps8"
"150531"	"10515385"	"Urod"
"150541"	"10515396"	"Btbd19"
"150543"	"10515399"	"Plk3"
"150559"	"10515416"	"Rps8"
"150565"	"10515423"	"Gm22980"
"150566"	"10515425"	"---"
"150567"	"10515427"	"Rps8"
"150568"	"10515429"	"Snord55"
"150569"	"10515431"	"Kif2c"
"150589"	"10515452"	"Gm1661"
"150597"	"10515461"	"Rnf220"
"150616"	"10515481"	"Dmap1"
"150627"	"10515493"	"Gm12844"
"150628"	"10515495"	"Klf17"
"150632"	"10515500"	"---"
"150650"	"10515519"	"Atp6v0b"
"150658"	"10515528"	"Dph2"
"150665"	"10515536"	"Ipo13"
"150686"	"10515558"	"Artn"
